Ancestry_Cohort,Parameterized_PaCO2,Parameterized_R_stress,Terminal_ATP,Terminal_Glutamate,Simulated_Bifurcation
EUR,39.71945311650207,0.5213918801191992,164.68549397222338,0.11537246631282341,False
EUR,38.479822155766534,0.5200119334486653,103.27800183034893,0.11526100475388029,False
EUR,38.999299258495434,0.4191877046058376,154.21602045285817,0.09074989379765973,False
EUR,38.91503281330343,0.4724146795318671,121.75885672191554,0.10354825537897103,False
EUR,38.808002460455775,0.6874093402764949,47.69716022486305,0.15917598030649563,False
EUR,40.25927254416866,0.5857085308006817,175.09740381009874,0.1314252682059503,False
EUR,39.442989026576576,0.5493597581725665,132.64066853097202,0.12240806680175177,False
EUR,38.443469627398976,0.5994588665347291,53.02272126193579,0.13591585936232536,False
EUR,39.75071716823287,0.7167390678701151,94.267825795299,0.1660995806176218,False
EUR,40.473293718207586,0.6004210520875786,179.78657226569442,0.13515584620461688,False
EUR,39.819479156330694,0.6540374130931038,105.95888579667431,0.1493275037134106,False
EUR,38.288378020427594,0.5153395157611742,82.66971854302662,0.11425981623301597,False
EUR,38.909459556280254,0.538137004925328,95.40826721869198,0.11980634544320738,False
EUR,39.96014668951198,0.6353976885063675,135.97031063142379,0.14429537513344828,False
EUR,38.77539832062873,0.7892653708337114,0.7231449377976564,0.3522357389720748,False
EUR,39.46629165688774,0.7429774859514874,53.75443993212066,0.1740187573124145,False
EUR,39.664780432057604,0.6582828069456139,102.31794683063075,0.15046932834789184,False
EUR,38.64384171705316,0.6151433760160718,62.25964631239528,0.13974461147553385,False
EUR,39.16428478636292,0.7401069355627171,49.46593065976337,0.17339211590748999,False
EUR,37.25523959595856,0.6794678323045124,0.11308287198121035,1.7745963262172866,True
EUR,38.58536741519943,0.3706337977629338,153.8489044965933,0.07941410508170522,False
EUR,39.04845910916411,0.49460691521447775,138.26393331292053,0.10887764186901747,False
EUR,38.451330090821095,0.6338140325357932,47.398862795570174,0.14500053466515805,False
EUR,40.17944678235899,0.4213032434449028,222.34120878738827,0.09115152834660183,False
EUR,38.341915173223626,0.5102410995243137,86.1597038465787,0.11297291836936765,False
EUR,38.93597330798181,0.5300185056342026,110.20435640381245,0.11769743315513684,False
EUR,39.27844434637166,0.5743834093754167,117.79274442936891,0.12876044614256785,False
EUR,40.064763973439675,0.5712569791773792,156.98825399924328,0.12782027277395272,False
EUR,38.338482709292336,0.5710879572833173,59.99573362238392,0.12851016824561765,False
EUR,39.89789825129298,0.6825307517240313,126.2666877694449,0.1567043355075514,False
EUR,39.206139836611754,0.5734776134549465,117.82000350090452,0.1285314822635357,False
EUR,38.61109480937123,0.5615369867928766,75.16674565784508,0.12585897878768854,False
EUR,39.477262084557964,0.4650827895856483,173.04176121765246,0.10164500778032665,False
EUR,39.319435817344086,0.7024346201985825,66.30503837701484,0.16266911624539546,False
EUR,38.83986987370473,0.5328502486052513,108.2867893395485,0.11841027356359465,False
EUR,39.24188125099401,0.4912969671998725,145.13919791338503,0.10805100137910813,False
EUR,38.968811841882946,0.6213090574868971,87.45837219525578,0.14097444361829958,False
EUR,39.26811040715075,0.5233058737616937,135.88731779836843,0.11592654809050823,False
EUR,39.59727840471263,0.5474047260205706,141.74099716054067,0.12188735229288325,False
EUR,40.15161008968722,0.6258460174319069,155.10549636656853,0.1417501613672054,False
EUR,38.45731070070389,0.5673517376220444,72.55334773975098,0.1273599244604729,False
EUR,40.47982002479376,0.8311609375300635,85.0786130463989,0.19792175070091056,False
EUR,38.0287473202865,0.5925171456680802,40.80266612176974,0.13455479612436985,False
EUR,39.10892894297865,0.6617838218879222,68.45726444865589,0.15180406105181424,False
EUR,39.55299032389075,0.4058305952507054,195.6199414527763,0.08754330509996433,False
EUR,39.368595120641025,0.513935086808527,136.92833377850744,0.11361421518693555,False
EUR,38.82638028810765,0.49130863050832874,114.40947773708145,0.10816316673129475,False
EUR,39.07512664978564,0.5045620276697371,120.61930437319742,0.11137456661570704,False
EUR,38.9041994392047,0.6415537993837003,54.095123803252974,0.14681261342050303,False
EUR,38.846381145833476,0.703556506777741,30.937775542110113,0.16457628517590772,False
EUR,39.709761258212616,0.6344630504634511,112.98211375256774,0.14417452177263995,False
EUR,39.414209291579034,0.5773355376433691,120.84733562005029,0.12949138562158827,False
EUR,38.78425424284361,0.5369144961287581,98.13356144388872,0.1194828823069873,False
EUR,39.73975992525995,0.7113599751186509,63.544208593569145,0.16513450522747192,False
EUR,39.38437971252597,0.8071255454154862,42.160401409702345,0.1924595145179093,False
EUR,39.68771727130338,0.6135055704783691,131.9575058909139,0.13866080730141883,False
EUR,39.57777730515417,0.6939363064071572,87.68924690672117,0.16005376387797662,False
EUR,38.70260299344676,0.6343370349795475,73.08432864072549,0.14453442509489733,False
EUR,38.86389137588182,0.6755504906465589,42.05153067508318,0.15625571458986173,False
EUR,39.64837616307396,0.4835453221889883,188.36576669015693,0.10607576867461131,False
EUR,39.56622215926008,0.5511863719857876,129.99150312205933,0.12287490654823223,False
EUR,39.187459043621516,0.6395469440045584,84.55567384009615,0.14573999217637565,False
EUR,39.27039642998527,0.721249094408198,43.692356754349454,0.1684979511061633,False
EUR,39.96659893747306,0.5181865778362325,175.84539997164194,0.11455864332656328,False
